Customer Review,Emotion
fungsi baik fast charge jalan,2
sesuai deskripsi produk,2
x kirim harap cepat bagus,2
brang bagus kbel pakai panas pegang lampunnya,2
barang original garansi resmi suara jernih koneksi bluetooth kuat nyaman pakai material premium,2
seller tanggung keren,2
kualitas suara bagus kualitas built bagus kualitas battey oke kurang tidak mic device tidak detek mic pakai telepon pakai mic internal device enak dengar musik tonton main game,2
barang original desain modern,2
lumayan harga gin,2
kirim sesuai jadwal barang coba fungsi baik moga awet ya,2
layan gerak cepat mantap kualitas suara kurang harga rban mantap,2
pesan kemarin paket bagus pesan pket ini kotol rusak,4
pesan hijau hitam,0
kecewa layan nya,4
kirim lamaaa,0
beli sabtu proses senin kirim selasa rabu beli minggu kirim minggu senin tidak beli sin,1
layan kirim kurang muas kardus penyok untung tidak pecah order produk cair,4
alamak buset packingnya kurang rapi bungkus plastik putih transparan bungkus plastik hitam biar rapi,0
emas cepat pngrimn cepat produknyq beda kualitas kapas tipis banget gampang bocor klihatn nerwang tidak kpasnya tidak kapas murah ya kemasn bolong beli tidak kayak amet maaf kasih bntang,4
ampuuuunnn dibngkus pakai plastik bening malu rumah jual beli online paket taruh kursi pos satpam khusus paket rumah pikir beli,1
tidak packingnya kasih tempel,4
packingnya kurang muas,0
kirim bungkus plastik bening,0
pakai bulu kelipet,4
klaim produk tidak kerut pakai korset kerut bikin tidak nyaman sadd,4
maaf ganti ulas hasil produk minggu pakai tidak worth it segi harga mehong buang duit,4
harga juta packagingnya pakai lembar plastik banget banget deh huhuuu rumah dus korset penyok,0
po bulan tidak kirim kupon janji minggu k juni kirim juni terima chat tidak balas,1
tidak kasih bintang toko mana x kecewa barang minyak kayu putih tidak kirim moga berkah kakak uang segitu tidak belanja toko tidak amanah,4
tidak recommended pikir untung tidak pikir keluh konsumen,1
kapok beli,0
official store produk bungkus plastik canda tokopedia lolosin toko official store,0
barang hancur bungkus plastik harga kualitas toko official store barang terima hancur kapok,0
packing kresek tipis dus nya rusak kurang recomended packing produk mudah rusak aduh kecewa,4
kecewa tidak layak jual,4
packingnya kresek kurang aman pas peot jual aduh,4
produk kirim tidak lengkap,0
admin rekan nya tidak sambung nya,0
kurang cocok bayi kulit sensitif kali pakai kulit bayi beruntus,1
botol kurang proper mudah tumpah,4
negative banget botol nya tidak praktis tumpah kayak bocor lihat review botol eh paraaaah sih botol oil nya lumayan,4
expd nya exp kesal bela in beli mahal toko expd,0
kirim kemas penyok parah,4
beli transpulmin baby transpulmin kids maaf dksih bintang biar baik depan terima kasih,4
proses konfirmasi chat tidak balas,1
kecewa tidak puas layan tanggal order barang status tunggu konfirmasi proses jual batal ganti produk beli toko konfirmasi jual lalu chat x proses batal malam tidur status tunggu konfirmasi pesan proses tanggal juli pagi jual ubah status proses jual tidak kenan batal status ubah tunggu kurir tanggal pagi tanggal barang kirim status tunggu kurir status kirim tidak baru jual salah sedia kirim barang kirim telat lapor tokopedia,0
adminnya lambat barang tidak tangan tunggu minggu transaksi toko maksimal pesan kurir terima keluarga nama terima tidak kenal komplain toped direspon mggu putus toped direfund,0
beli sih free giftnya buru bayar gambar free gift lunch bag nya kecewa jual konfirmasi free gift bagnya habis barang proses antar bilang ganti free gift eh tumbler lactamil jujur kecewa bela in beli lapak royal swimmng pool lapak oyen biru,4
barang penyok guys ekspedisi kardus rusak kardus tebal mulus retur toko belah kembali toped bohong foto kirim tokopedia care foto paket untung asuransi terima klaim hati guys nutrilon tidak amanah,1
tidak sesuai posting,4
hadiah tidak kirim toko offical tidak amanah kapok,1
kali teliti tolong cek barang kirim salah pesan nutrilon kaleng kirim satu nutrilon,4
barang pesan leging kode hitam kali pesan barang beda bahan beda kecewa,4
langsung sobek pas kali pakai,4
pakai langsung koyak bahan tipis kirim chat tidak balas tidak recommended,1
tidak erti karet lilit tidak dilurusin coba putar putar tidak sedih asli,4
pakai langsung sobek bahanya tipis,4
kecewa banget beli langsung bayar tanggal agustus tanggal september barang terima complaint minggu tanggal mesan sabar pikir kendala bulan bilang follow up status pesan complaint selesai tidak paham selesai,0
aduh parah deh kualitas respons konfirmasi order paa barang pakai jam bolong pas miss v nya ckckckc kecewa bahan terawang alias tipis kait perut gmpang lepas aduh kapok beli produk mas choice deh,0
proses kirim bahan tipis,1
harga mahal toko belah,1
kurang suka kain,4
warna kusam,4
hati beli produk nya kecewa harap hadiah nya apes niat belanja official store nya kirim toko cabang tidak deh hadiah nya,0
sungguh kecewa pediasure,4
pesan kota tangerang kirim toko cabang hadiah tidak komplain banding tanggap tokopedia official store tidak baik belanja toko online tidak trik ky salah tidak aku salah pas cekout ulang kirim kota tangerang screenshot beli lihat toko cabang tangerang hati hati beli kena ky,1
pas chekout kemarin tulisanny cashback ribu pas barang koin cashback nya ubah ribu kecewa ganti susu kalbe,4
tulis hadiah tahu bohong tidak bonus tidak,0
tidak sesuai banner nya free teflon teflon tidak kirim kecewa,4
kecewa bonus apes gara tawar paksa ektra angkut hati guys jebak free ongkos kirim hilang menghapu bonus,1
tidak tefal info tidak konfirmasi kait beli beberp kali sesuai kali tidak sesuai mending official store ecommerce buruk buruk,1
bohong tidak hadiah kapok beli,0
belanja hati tidak kecewa belanja kali,1
sen tidak respon gilir cancel langsung respon kirim bicara ajak ribut kapok belanja toko ky henti pakai aplikasi tokped,4
pampers nya ya ampun packing asal buka danpampersnya sobek jujur kecewa,4
sana tidak sesuai ukur pesan stok kosong ya ubah,0
pesan tidak sesuai pesan kirim l,4
box hancur customer beli kado kecewa bungkus pakai plastik tipis toko tidak modal bubble wrap,0
box nya rusak sen orang kado kecewa,4
kardus rusak packing jelek,0
seller tidak responsive pesan aju batal selisih menit tolak aju chat ganti tipe barang alamat kirim tidak diwaro payah,0
packingnya jelek handling produk tidak bagus kasih kado orang kardus jelek bik malu,0
toko kirim barang warna barang tidak sesuai,4
kecewa berat kardus rusak kado,4
pesan abu abu merah muda ya kali pakai merah muda abu abu habis fitur chat konfirmasi beli sedia ganti warna tidak kardus rusak barang jual jual tidak maaf salah tidak solusi keliru jual proses beli jumat pagi proses senin alas sabtu minggu libur pegawai negeri sipil ya barang tidak nyaman sakit pakai panggul simpul not recommended seller at all,0
kecewa kirim order jam sengaja pilih sameday biar sampai butuh cepat gendong kirim tidak kirim tidak aktif pilih kurir samedaynya info sameday maksimal order jam kirim,4
jual tidak ramah,0
barang dus tidak layak kado malu kondisi enas,4
paket kardus penyok robek malu kado tidak baik mooimom,1
sesal pakai day rugi kirim,1
kirim pulau jual packing lapis kresek alhasil dus babakbelur penyok sobek kado barang olshop dipakein bubble wrap kotak double banget kirim order sabtu kirim senin kecewa on,0
kado dus hancur,1
paraahh banget box hipseat tidak sesuai pesan box rusak kemas rapi box rusak kirim paksa kirim cust bahan nya kasar tidak lembut khawatir tidak orisinal promo tolong resin emas nya salah box sih,1
berat barang deskripsi kg berat asli barang kurir terima kg ongkos kirim mahal nyata aju komplain refund ongkos kirim repot,0
packingnya jelek barang terima kotak peot peot rencana barang hadiah,4
kemas kurang baik kotakya tidak rapi bekas kado,1
pesan tidak sesuai biru diksh merah muda anak laki laki seller tidak baca kecewa barang tidak bagus bagus standar,0
pesan bak mandi kirim strap kacau ditanyain bolak tidak solusi beli strapnha kirim bak kali salah ya akuin salah,0
order merah muda biru malas kembali rugi ongkos kirim paksa terima iya,4
warna tidak sesuai info,4
kusutt datengnya merah muda notr biruu tidak baca nih jual,0
layan toko sampah,0
selang nya bolong titik kirim cek,1
kecewa jual tidak request beli gendong kado request ucap beli foto kartu kirim teman janji foto tidak teman terima barang bingung kirim barang teman cerita tidak tulis apapaun paket bingung tolong ya depan minta janji tepat tidak tidak beli,4
barang sobek gue kasih barang rijek kacau nih seller,0
sori bahan jelek malu kado orang duduk pakai sterofoam,4
barang tidak oke,4
kecewa hipseat baby carrier tidak sambung tidak safety lock hipseat baby carrier hood lindung kepala bayi tidak sedia moga depan deskrepsikan produk konsumen erti paham produck jual,1
ganti sirclo packing susu hancur semuapayah kotak rusak,4
beli barang kirim order chat tidak direspon packaging kes,1
beli susu kemas kayak kecewa ya dtgnya pas open box hancur,0
tidak beli ringlight kirim barang rusak ringlightnya mati packingan tipis tripod bengkok kembali dana ribet tidak tripod ringlightnya tidak pakai kembaliin ringlight sulit sesal beli buang duit buang,1
barang kirim tidak lengkap phone holdernya handphone tidak pasang chat respon lambat sengaja dimepetin durasi selesai otomatis,1
barang lipat catat barang gulung lipat,4
teman mending tidak beli drone drone pakai pakai terbang miring pas take off jungkir baling baling kadang mati kadang hidup chat jual diread tidak direspon bintang kasih bintang nih toko tidak niat jual,1
motor belah kanan cepat panas tidak pungsi motor kiri,4
drone sulit kendali take off miring kalibrasi sesuai kertas tunjuk menu app android bahas inggris pesan errornya bahasa mandarin tidak baca,4
kecewa belanja response lambat order instan courier kirim besok nya sore aduuuuh official store layan nya not recomended deh,1
kurang cocok pakai samsung si ultra handphone nya berat gimbal miring,4
kecewa tripot nya tidak ring light nya tripotnya patah,0
judul deskripsi misleading bikin orang salah paham keburu sesuai pesan right light ya hati beli,1
kirim barang sih packing rapi ya bocel kaki tripod karet hilang balikim barang kasih bubble wrap kembali seller kirim barang baru tidak pakai bubble wrap alhasil lecet penyok bilang seller xtra bubble wrap balikinnya pakai bubble wrap,0
barang kirim pakai ekspedisi kota tidak bungkus plastik background basah tidak pakai,0
hasil potong produk tidak rapi kancing kait tidak pas latar background kecil batok charger lampu cepat panas akibat lampu kelap kelip pakai menit,4
barang kirim kotor bekas double tape buka rambut deskripsi bekas,1
case kardus robek box nya bekas karat strip led,4
jujur kecewa kirim lambat lampu led kualitas buruk pakai kurang menit langsung mati pakai akrilik hitam janji tidak harga rupa it si a negative negative deal afterall,1
barang terima bocor kosong barang tidak sesuai deskripsi,4
silica gel nya lembab packing kurang rapat rapi packing rapat,1
packing kurang baik silica gel bungkus plastik plastik hekter udara masuk mesti seal kedap udar,1
barang oke seller packingnya kemas bocor silica gel guna silica gel kena udara tidak rekomendasi beli,1
produk oke sayang saset nya sobek nya akta gel,4
beli kecewa gagal sayang suruh tunggu tidak komplain,0
aduk kakak ya kirim barang nya jelek barang keriput kusut rusak tolong depan baik,0
barang tidak lengkap coba kirim video unboxing tidak masuk nomer email kirim video tidak direspon balas email tokopedia tidak balas barang nya tidak pakai tidak lengkap gambar tera free,1
barang ringkih gampang patah kunci tidak paten bahan kurang bagus ya sesuai harga kayak diskon harga normal kualitas tidak bintang,4
kali laku prinsip harga sesuai kualitas cek feeling tidak enak bantal kaki lepas tiang sangga lepas hubung tiang tidak dicantolin coba biaa pakai harap tidak mur topang telepon genggam lepas proses pasang telepon genggam totally tidak pakai ya anggap hitung amal deh alam toko no komen sih tidak komunikasi,1
baterai rusak pas charge tidak penuh penuh pas coba tidak fisik baterai kembung,4
kurang bagus kualitas nya kemarin beli toko belah harga kualitas lumayan boros bikin kamera over heat,4
kirim jabodetabek barang cacat selesai finishing alhasil potong lebih amplas rekat nya sulit kelupas mohon depan barang kirim cek barang cacat,1
produk sesuai deskripsi jual harga jangkau kirim cepat kualitas produk beda original bawa surat pemberitahuan tahun tingkat presisi finishing nya keras putar setting baut original nya kamera berat helm,1
barang rusak pesan tanggal tanggal pakai wedingan pas cas drop tidak isi daya aduh pakai tok,4
tidak rincian guna nya tidak terang alat dukung handphone kamera tidak erti pakai handphone tinggiin tripod nya,0
kamera beli pakai layar rusak harga mahal barang tidak bagus mutu,4
packing kurang aman handle patah bahan plastik ringkih sih maklum kirim lumayan cepat,1
barang ringkih pecah part kemas oke next time cek kirim,4
barang kirim tidak sesuai pesan salah warna harap teliti komplain tanggap,1
produk sih bagus seller tidak teliti baca pesan salah ukur susah,4
maaf nih nama review jujur ya kecewa warna pesan mustard orange pikir salah kirim jual mustard warna salah kirim tidak tuntut,4
bahan jelek ya sesuai harga sih lipat kentara tidak pakai,4
prod kirim lipat tidak gulung background foto bekas lipat permananen,4
cepat pakai kirim hari mic nya tidak dpake chat jual bilang nya bonus sok bonus dkasi rusak,1
kondisi mati lampu hijau hidup batrainya kurang pakai,4
produk terima kondisi motor sabliziernya kurang baik al hasil video mulus unstableized,4
barang cepat packaging rapi aman sayang fitur tombol trigger ai lock nya tidak toko mesti hubung garansi toko tidak bantu mohon maaf ya kasih bintang kurang puas terima kasih,4
review produk hasil suara kualitas youtube lumayan bagus beda ya beli barang nya noise nya dengar pakai deadcat indoor tidak compatible splitter jack,1
kabel jack nya tidak bagus colok mic nya tidak baca coba colok speaker teken biar nyala suara mic nya bagus pakai jack,4
