Customer Review,Emotion
pelayanan buruk tidak respon warna baju tidak sesuai chat via toped respon beda beli toko,4
harganya mahal kualitas setipis tidak deh semoga murah,4
kirimnya hidden kaki kecewa,4
bahannya murah,1
biru kasih toska,4
pakai clipnya copot,4
pesanan nya warna yellow dikirim graay sih hmmm,1
pesan putih kirim tidak sesuai,1
barang dikirim tidak sesuai pesanan,4
tidak sesuai ekspektasi online shop harga murah,4
diple play station buka cantelannya patah,4
pesan semoga berkah deh curangin,0
ukuran tidak sesuai,4
barang chat no resp,1
warna tidak sesuai pesenan,4
tidak sesuai expetasi singlet tanktop beli putih hitam dikirim hitam order cekout dipilih hitam putih packing rapi pengiriman penjual responsif,4
kurang sesuai ekspetasi,4
pengiriman respon penjual lambat,4
bahan katun asli,4
bahannya luntur tipis,4
barang asli nya seindah difoto,4
bahan tipis jahitan kurang kuat cepat sobek,4
tidak rekomend body dipakai pendek tidak nyaman berkeringat basah surat pemberitahuan tahunan disiram air bahanya sutra jpg oy tangannya pendek banget maaf iya,1
kurang bagus kurang pas fotonya,4
parah kirimnya baju bekas jualan bu,0
kain jarik nya tipiiis acara resmi baik cari harga kualitas,1
kain jarik batik kecewa sih pesan warna dikasih klasik bahan kasar tidak kainnya sih sesuai harga yasudah tidak terima kasih,4
kainnya kasar banget tidak menyerap keringat,4
beli kcing karung kainya tipis kulit bawang menerawang banget pokok nya tidak bagus banget kecewa,4
bahannya luntur,4
pembelian beli army suka banget beli light grey size nya beda army pilihnya all size grey dipakai sadar jahitan tidak rapi surat pemberitahuan tahunan ditingkatkan qc nya,1
barangnha kurang bagus maaf ya belanja barangnya bagus banget kurang celana pakai enak nyaman seminggu cuci x bahannya jelek gampang robek digambar,1
kualitas produk kurang memuaskan,4
bahannya beda orderan warna coklat pakai langsung robek,4
dipakai x robek kayak karet warna kuning tidak deh,1
komplain jam setting tidak menyala admin oke,1
barang tidak sesuai gambar mengecewakan,4
kecewa beli nya pcs pcs,4
salah kirim sih diselesaikan baik baik malas,4
warna nya cantik potongannya tidak rapi barang reject maaf ya tidak puas sih barang,4
beli e commerce sebelah bagus jahitannya rapi pas beli jahitannya rapi buru buatnya serius sih kecewa excited semoga pas beli ya,4
miring plus wanti alamat kirim kantor tutup jam libur konfirmasi jam pakai sameday nya jam malam gue menunggu warung kopi kantor gelap tolonglah notice pilih sameday grab gojek pakai anteraja transit transit tidak tidak diiyakan pas jam tidak kecewa,1
ukurannya tidak sesuai harapan,4
membeli sepatu ukuran berbeda dikirim sepatu no pengajuan klaim penukaran diterima uang merugikan pelanggan order biaya ongkos kirim ditanggung kualitas sepatu no tidak prima daerah tongue jahitannya loncat pengalaman mengecewakan,0
murah murahan produk reject nya jahitan berantakan sol longgar tidak rapi pengiriman reschedule pending suka hati penjual alasan packaging tidak rapi anehnya foto tidak unggah,1
tidak rapi banget dalamnya tidak qc diskon barang rusak kecewa sih,4
oke resletingnya tidak dibuka gerigi resletingnya rusak,4
kecewa nih beda bentuknya mini mochi produksi sempit kurang cantik,4
tasnya bagus ringan elegan sayang pas dibuka jahitan sebelah kanan copot langsung bawa permak tas,4
bahanya jelek harganya mahal,0
barangnya jelek cepat rusak pakai sehari talinya lepas,0
tidak sesuai gambar,4
bahannya jujur kurang puas warna sih oklah,4
barang cepat sehari kecewa warna mix warna hitam next coba dichek permintaan pembeli ya kak belinya deh,4
bahan panas tipis gatal dipakai jam,4
privasi nya tidak terjaga pas mengambil nya malu bacaan celana wanita tolong jaga privasi paket nya semalam titipkan orang,1
ya beli celana hitam grey merah muda ukuran nya beda beda merah muda gede grey,1
produknya mudah rusak kena kuku tajam runcing langsung robek benangnya terurai komplain terlanjur dibuka dipakai barang nya dirugikan beli bermerek mahal puas coba beli produk bikin habis uang beli cd,4
diskon nya menipu barang nya sesuai harga,1
tipis kualitas jahit buruk,4
kancing nya kali pakai copot kurang kuat,4
kurang puas dompetnya,4
dompetnya bahannya tipis,4
coklat asli hitam tidak asli palsu ya hitam beli bahan kaku embos tidak saku uang tidak coklat pokoknya beda coklat bahannya halus lentur jahitan rapi,4
barang tidak gara gara si cepat menghilangkan barangnya dana pengembalian masuk admin membantu pas komplain selesai dananya tidak masuk tidak dibalas chatnya,1
belinya dikirim kurang teliti mengirim pesanan,1
tidak recomended barang jelek dikirim tidak sesuai warna pemesan chat kynya ready pesanan sertakan catatan kirim warna born dikirim warna tidak tidak recomended pokoknya mending cristiano ronaldo toko catatan pemesanan penjual tidak baca detail,1
bahan tipis kayaknya tidak pakai,4
yaampunnn mentang rupiah x nih ya penguna baju sih baju dipakai lobang lehernya kecill amed anak tidak pakai lumayan bahannya tipis,0
barangnya tidak sesuai gambar,1
tidak sesuai,1
tidak sesuai digambar,1
dasternya adem ya iyalah bolong sobek ya ademnya mentang gretongan haahaaa parah asli,0
auhh banget gambar mentang pngguna grtisan eh nya daster rban loak lucu tokped toko nya nih tidak rugi tidak smpet foto ksihkan nenek ampun,0
jelek banget menyesal nya,0
tidak sebagus gambar kain tepi neci jahit lipat ya harga,4
ukuran tidak sesuai jumbonya,4
ukuran jumbo xxl,4
sesuai gambar tidak dijahit disambung pakai obras bahannya tipis kecewa,4
bahannya tipis,4
bahannya katun kurang adem,4
tidak sesuai produknya photo bahannya kasar tidak menyerap keringat tidak nyaman dipakainya beli dicuci dipakai barusan terpaksa dibuka gerah tidak terpakai deh,4
bahan nya tipis menyesal beli tes haha maaf ya kasih bintang,4
tidak sesuai foto,4
kurang puas bahannya beda digambar ekspektasi bahan tebal ternyt tipis banget,4
jualan jujur ya juragan barang tidak sesuai gambar barang beli sesuai gambar dipajang langsung order ekspektasi gambar kanan barang original sesuai display,4
tipis transparan,4
tipis banget jelek,4
warnanya tidak sesuai gmbar,4
direquest dikirim warnanya beda,4
menyesaalllll bahan harga ribu,4
brang nya kurang hitam beli,1
tidak sesuai gambar promo contoh nya gbar promo pcs warna berbeda pas barang nya warnanya,1
tidak solusi semoga uang nya berkah ya mbak,0
pesan warna tidak sesuai tidak bilang tidak bilang beli,0
barang bagus mengecewakan pesan rok kirim kemana tidak responnya tidak etika baik mengirim rok main curang tipu kecewa saran barang bagus tolong imbangin kejujuran biar berkah salam jujur main curang,4
dipakai sobek pantatnya kebesaran sizenya,4
penjual pelanggan kurang sopan,1
barang tidak sesuai deskripsi,1
kecewa sih pesannya l iya l berasa celana xl heedewhh bikin kecewa toko bahannya tipis,4
bahannya jelek pokoknya kecewaaaa,0
colokannya tidak sesuai mic nya berfungsi dilubang headset lubang micnya tidak berfungsu,4
chat tidak balas tidak recommend beli,1
dicharge lampu tidak nyala tidak dipakai dikembalikan berat ongkos kirim dikirim dites packaginya tidak segel dites kayaknya sayangnya bintang minimal not recommend,0
beli toko etikat baik penjelasan colokan mic soundcard nya tidak berfungsi pesan berkali read tidak tanggapan mbak mas tolong jualan amanah transaksi jualbeli berkah sah menguntungkan tidak ikhlas tidak berkah jualan terima kasih,1
dipakai rusak,1
tidak hidup,1
jepit mejanya loss tidak ngunci coba seal tape longgar tidak nge lock boom arm nya bagus sayang bingung pakenya tidak ngelock,1
kurang bagus kurang klop,4
tidak ngegrip,1
dipakai suara tidak produk orisinal lihat sarung seruling made in indonesia serulingnya made in indonesia yamaha,1
lamaaa banget respons nya,1
selang beda produk pianika original spare part selang lembek mouth piece nya pecah pinggir,4
tidak barang jijik lihatnya kayak kotoran cair bungkusan buang,0
selangnya longar pianika yamaha original tidak dipakai,4
tipis banget,4
tipis bahan parasutnya tidak keterangan penjelasan tebal tipisnya seller perjelas,1
barang tidak sesuai lini,1
packingnya jelek barang rusak,0
bayar dicueki penjualnya chat januari respon order januari jam siang kurir grab day barang januari jam sore ujung ujungnya tidak tujuan bayar ongkos kirim mahal pakai grab,0
aftersalesnya parah penjual tidak baca chat tidak balas janji tinggal janji,1
kecewa attitude respon penjual confirm standbook warna putih kedatangan warna hitam slow response berbeda pembelian fast response tidak bahasa maaf hati hati beli toko sakit hati attitude tidak beretika tidak rekomendasi,4
busa tidak motongnya busa telurnya kempes,4
barang terima kondisi bagus layak pakai,1
busa telurnya kempes,1
ukurannya tidak sesuai deskripsi tidak tidak parah sih beli produk berbesa tidak potongannya,1
tidak merek keyboard,1
produk dikirim berbeda foto tertera,1
penjual tidak komunikatif,1
respon lambat,1
barang tidak bicara respon penjual lambat mengajukan pembatalan respon saran tolong responsif penjualan online jual sustain keyboard menyepelekan toko jual customer butuh kejelasan membeli barangnya x sehari pengirimannya kecewa kapok belanja,1
barang rusak seminggu respon penjual buruk garansi chat tidak dibalas garansi bohong pikir deh beli,1
speaker mic nya tidak bunyi,1
tidak kerekam suaranya,1
hubungkan handphone tablet tidak,1
sih murah barangnya ya komplain by the way tidak pakai nya barangnya rusak ya pakai splitter tidak fungsi,1
jelek mic nya tidak nyala kabel dipakai bando nya mic pakai lavalier,0
mic tidak berfungsi,1
mic tidak berfungsi baik rusak tidak bunyi,1
kirim barang diperiksa tidak pungsikan colokan kabel cas ggk masukan kelubang cas nya ggk ngecas,1
kualitas kurang bagus,4
kurang bagus,4
tidak berfungsi baik,4
pilih varian biru catatan ditulis warna biru eeehh ya konfirmasi dikirim warna putih ya malas komplain,0
mic nya tidak respon,1
barang tidak pakai,1
bahannya jelek pakai sehari rusak,1
tidak pengaruh suara,1
suaranya,1
pengirimannya,1
tidak dipakai bunyi kemeresek,1
kualitas oke respond penjual cepat,2
mantap rekomendasi terima kasih si,3
baik,2
sesuai harga,2
micnya bagus sayang mini tripodnya ringkih patah by the way beli coba mics pc mac os micnya terdetect device produk id colok nya semoga pembaruan firmware terkait usb mic devicenya otomatis terdetect dipasang usb mic bersamaan,2
barang dipesan sesuai selamat,2
fiturnya bagus sesuai harga,2
suaranya bagus jernih discord kayaknya kurang deh rekam audio bagus worth the price,2
barang bagus sesuai harga pengiriman cepat pesan malam pas paginya,2
bagus kokoh penjualnya ramah banget eyyy puas deh repurchase,3
barang sesuai deskripsi,2
sampainya cepat kualitas,2
barang diterima kondisi baik packing bagus rapi pengiriman cepat terima kasih,2
barang lumayan bagus respon penjual cepat,2
bagus sesuai,2
mantap bahannya metal kuat dicoba fret suaranya tidak sember capo gitar akustik ya klasik bentuknya karetnya melengkung menyesuaikan bentuk fret akustik datar kayak gitar klasik,2
barang,2
pelayanan memuaskan barang sesuai,2
barangnya selamat bonus pic pengirimannya aman capo plastik motif kayu bantalannya karet semoga awet,2
segi estetik bagus cengkramannya kurang pakai kadang suaranya geter dipakai harga worth it designnya elegant,2
terima kasih menjual seruling yamaha orisinal barang cepat baik,2
bagus produknya fast delivery terima kasih seller,2
respon cepat kiriman cepat barang sesuai recommended seller,3
barangggggg okkkkk,2
pesanan diterima bagus sesuai thxxxxxxxxxxxxxxxxxxxxxxxxx,2
pengiriman cepat sesuai pesanan dibungkus rapi terima kasih iya barang diterima baik,2
bahannya bagus seler ramah,2
barang berfungsi baik pengiriman super cepat,2
terima kasih respon cepat barang selamat,2
barang berfungsi baik semoga awet,2
sesuai pesanan tidak rusak,2
pengiriman barang cepat kualitas mantap sesuai harga,2
bagus rapi pengiriman cepat,2
respon baik mutu lumayan harga terjangkau,2
rapi pas,2
bahannya persis sarung motor pengiriman cepat ya lumayan harga segini,2
sesuai pesanan kualitas barang sesuai harga terima kasih,2
pas simpel,2
sesuai deskripsi packing positif,2
pembelian tidak mengecewakan unboxing terima kasih bang next order,3
ya puas terima kasih,2
aman tujuan cepat tinggal buka packingan cek mudah an tidak sobek terima kasih bos next order,3
bagus pengiriman cepat,2
barang selamat terima kasih,2
besi tebal sesuai deskripsi foto,2
pengiriman cepat kualitas bagus tidak cacat packingan kuat rapi kokoh tidak menyangka gede tks sukses,2
mantap bagus teba,2
barangnya mulus,2
barang terima kasih bro,2
barang oke pengiriman cepat recommended seller,3
joystick berfungsi baik plug and play build quality kokoh terdeteksi baik steam,2
all positif overall feelnya enak aga menyesal jual build quality beda controller harga better feel kerasa kokohnya housingnya,2
garansi resmi packing bagus harganya bersaing kelengkapan sesuai,2
bintang packing tidak pakai bubble wrap selamat cacat penjual fast respon proses barang sesuai terdeteksi xbox controller colok langsung pakai config,2
cepat pengirimannya seller ramah kualitas barangnya mulus recommended,3
stik berfungsi normal coba connect pc windows macos bigsur aman plug play steam apple arcade packaging rapi seller fast response,2
barang original beli asia reg asia jepang overall lancar seminggu pakai normal barang mulus orisinal bagus semoga awet tingkatkan pelayanan nya juragan,2
penjual fast respon kualitas barang bagus sesuai spesifikasi cacat,2
apapun lengkap sabar barang cepat packing rapi terima kasih admin nya,2
harganya bersaing kelengkapan sesuai plus bonus cantik diproses kurang jam lightning fast dites berfungsi normal terima kasih seller,2
penjualnya responsif pertanyaaan pengiriman sameday sampainya sameday mantap rekomen deh nih tokonya,2
keren adminnya dibantuin hehe fast respon gamenya ya,2
garansi resmi kelengkapan sesuai garansi internasional harganya bersaing,2
brgnya cepat packing maxi terima kasih seller toko recommend,3
puas pengiriman cepat barang cacat pengemasan bagus terima kasih,2
packingnya rapi aman pakai bubblewrap kualitasnya bagus dicoba berfungsi tidak kendala tombolnya empuk tidak keras top markotop,3
barangnya oke kemasannya tidak rusak joycon ungu sebelah kanan tidak terdeteksi re insert joyconnya kali berfungsi sok no isu there harganya bersaing penjualnya fast response terima kasih,2
delivery packing mantap pengiriman cepat barang build quality mantap solid responsif benaran orisinal rumble amiibo detect klik home button auto on,2
packing baik pengiriman cepatt kali belanja toko puas pelayanannya terima kasih ya,3
kali belanja tidak mengecewakan baik pelayanan produk packaging nya barang sesuai request original packaging nya bagus bubble wrap tebal dilapisi kardus aman deh pengiriman,2
barang sesuai pesanan pengiriman cepat pengemasan bagus bubble wrap tebal,2
alhamdulillah mendarat mulus berfungsi baik mainkan televisi stik controllernya keras sih cepat pegal,2
kelengkapan sesuai harganya bersaing dimodif casingnya biar masuk play station seri,2
dibuka diisi freemcboot tyt dibuka tinggal tes mesin terima kasih,2
paket barang sesuai pesanan dipakein scph boot hdd internal mesti konfigurasi ulang chip matrix nya terima kasih semoga awet,2
