Customer Review,Emotion
saya membeli sepatu yang sama dengan ukuran berbeda yang dikirim adalah sepatu no dan pengajuan klaim adalah penukaran namun malahan yang diterima uang ini benar benar merugikan pelanggan sekalipun saya dapat order kembali namun ada biaya ongkir yang harus ditanggung kualitas sepatu no pun tidak prima daerah tongue jahitannya loncat pengalaman ini benar benar mengecewakan,0
boleh murah tp jangan murahan produk masih banyak reject nya jahitan berantakan sol banyak longgar dan tidak rapih pengiriman pun di reschedule di pending se suka hati penjual tanpa memberikan alasan sebab yg jelas packaging tidak rapih anehnya foto tidak bisa di upload,1
gak rapih bgt dalemnya kayak gak di qc atau ntah karena diskon jadi barang yang agak rusak cukup kecewa sih,4
tampak luar ok cuma resletingnya ga bisa dibuka gerigi resletingnya sudah rusak,4
kecewa nih beda bentuknya sama yg mini mochi produksi sebelumnya jd sempit n kurang cantik yg baru,4
tasnya bagus ringan dan elegan tapi sayang dateng pas dibuka jahitan sebelah kanan sudah pada copot jdi lgsg saya bawa ke permak tas,4
bahanya jelek harganya sdh mahal,0
barangnya jelek cepet rusak baru pake sehari talinya sudah mau lepas,0
tidak sesuai gambar,4
bahannya jujur kurang puas warna sih oklah,4
brg sudah sampai dgn cepat cm sehari tp sy kecewa krn sy minta warna di mix tp yg dtg cm wrn hitam next cb dichek permintaan pembeli ya kak ckp sekali sj belinya deh,4
bahan panas tipis gatal kalau dipakai lebih dari jam,4
privasi nya gak terjaga pas ngambil nya kan jadi malu ada bacaan celana dalam wanita kalau yang beginian tolong di jaga privasi udah lah paket nya smlm di titipkan ke orang pula,1
gimana ini ya saya beli celana dalam hitam grey pink kok ukuran nya beda beda yang pink paling gede grey kecil banget,1
produknya mudah rusak dan kalo kena kuku dan yg tajam runcing langsung robek dan benangnya terurai mau komplain udah terlanjur dibuka dan dipakai semua barang nya saya merasa dirugikan apalagi saya biasa beli yg bermerek walaupun mahal puas ini saya coba beli produk ini malah bikin habis uang saya harus beli lagi cd skrg,4
diskon nya nipu barang nya ternyata sesuai dengan harga,1
kecil tipis dan kualitas jahit buruk,4
kancing nya baru bbrp kali pake copot kurang kuat,4
kurang puas sama dompetnya,4
dompetnya kecil bahannya tipis,4
coklat asli hitam ga tau itu asli apa palsu ya yg hitam beli disini bahan kaku embos ga ada di dalam saku untuk uang hanya ada tdk seperti yg coklat pokoknya beda banget sama yg coklat yg bahannya lebih halus lentur dan jahitan lebih rapih,4
barang ga sampai gara gara sicepat ngilangin barangnya dan dana pengembalian belom masuk juga admin membantu tapi pas komplain selesai dan dananya ga masuk ga dibales lagi chatnya,1
belinya dikirim kurang teliti dalam mengirim pesanan,1
gx recomended barang jelek dikirim gx sesuai warna pemesan jg sudah chat dl kynya ready di pesanan jg sudah sy sertakan catatan kirim warna born tp dikirim warna gx jelas gx recomended pokoknya mending cr toko lain itu sy ada catatan di pemesanan tp penjual gx baca detail,1
bahan tipis kayaknya ga bisa di pakai,4
yaampunnn mentang rp x nih yah krna penguna baru baju sih baju tapi gimna mau dipake lobang lehernya itu kecill amed anak yg tahun pun gak bisa pakai padahal mah lumayan lah bahannya walaupun tipis,0
barangnya gx sesuai sama yg d gambar,1
tidak sesuai,1
enggak sesuai sama yg digambar,1
dasternya adem ya iyalah pada bolong sobek gitu ya jelas ademnya mentang gretongan haahaaa parah asli,0
auhh bgt sma yg d gambar mentang pngguna baru dpt grtisan eh dpt nya daster rban d loak lucu tokped apa toko nya nih gak mau rugi gak smpet foto sya ksihkan sma nenek sya ampunn dah,0
jelek bgt nyesal jadi nya,0
tidak sebagus di gambar kain tepi di neci aja bukan di jahit lipat ya harga segitu,4
ukuran gak sesuai jumbonya kecil,4
ukuran kecil banget katanya jumbo xxl,4
tak sesuai gambar ini gada dijahit cuman disambung pake obras bahannya tipis kecewa,4
bahannya terlalu tipis,4
bahannya katun tapi kurang adem,4
ga sesuai produknya sma di photo bahannya kasar dan sama sekali tidak menyerap keringat jadi tidak nyaman dipakainya sejak beli lalu dicuci baru dipakai barusan banget dan terpaksa harus dibuka lg krna gerah ga kepake deh jadinya,4
bahan nya tipis nyesel beli harusnya test dulu hahaha maaf ya cuma bisa kasih bintang,4
tidak sesuai dengan foto,4
kurang puas krn bahannya beda dengan yg digambar ekspektasi bahan tebal ternyt tipis bgt,4
jualan yg jujur ya gan barang tidak sesuai dengan gambar barang yg biasa saya beli sesuai dgn gambar yg dipajang ini saya lgs order yg ternyata dibawah ekspektasi saya gambar kanan adalah barang original sesuai display,4
tipis banget dan transparan,4
tipis bgt jelek,4
warnanya tidak sesuai gmbar,4
yg direquest sama dikirim warnanya beda,4
menyesaalllll ternyata bahan sama aja dengan yang harga rb,4
brang nya kurang item beli yg dtng,1
gak sesuai dengan gambar promo contoh nya di gbar promo ada pcs warna yg berbeda trus pas datang barang kok ke nya semua warnanya sama semua,1
gak ad solusi semoga uang ny berkah ya mba,0
yg di pesan warna ngga sesuai klu memang ngga ada bilang aja ngga ada jgn bilang ada saya ini beli bukan minta,0
barang bagus tapi sangat mengecewakan sekali pesan rok hanya di kirim yg lg entah kemana gk ada responnya lg yg jelas tidak ada etika baik buat buat ngirim rok sy yg lg main curang sy merasa di tipu dan sy sangat sangat kecewa saran sy barang bagus tolong imbangin dengan kejujuran biar berkah salam jujur jngan main curang,4
baru dipake sekali sobek pantatnya padahal agak kebesaran sizenya,4
penjual jawab pertanyaan pelanggan kurang sopan,1
barang tidak sesuai deskripsi,1
kecewa sih pesannya l iya l tapi berasa itu celana xl kecil amat heedewhh bikin kecewa sama ini toko mana bahannya tipis juga,4
bahannya jelek pokoknya kecewaaaa aja,0
tempat colokannya gk sesuai masa mic nya berfungsi dilubang headset sedangkan lubang micnya tidak berfungsu,4
chat gk pernah di balas tidak recommend untuk beli,1
dicharge lampu tidak nyala sama sekali tidak bisa dipakai mau dikembalikan berat di ongkir harusnya sebelum dikirim dites dulu toh packaginya tidak ada segel dites dulu boleh kayaknya sayangnya bintang minimal not recommend,0
jangan beli di toko ini udah etikat baik ngasih penjelasan colokan mic di soundcard nya gak berfungsi tapi pesan yg berkali cuma di read gak ad tanggapan bener mbak atau mas tolong jualan yg amanah transaksi jualbeli akan berkah dan sah kalo sama saling menguntungkan saya bener gak ikhlas gak akan berkah jualan anda mksh,1
baru dipake beberapa hari udah rusak aja,1
tidak bisa hidup,1
untuk jepit ke mejanya loss ga bisa ngunci sudah di coba dengan seal tape tapi terlalu longgar sehingga tidak bisa nge lock untuk boom arm nya bagus sayang jadi bingung pakenya karna ga bisa ngelock,1
kurang bagus kurang klop,4
baru hari udh ga ngegrip,1
setelah dipakai selama beberapa hari suara menjadi tidak jelas apakah produk ini ori saya liat di sarung seruling itu bukan made in indonesia tetapi di serulingnya itu made in indonesia apa itu yamaha kw,1
lamaaa bangettt respons nya,1
selang beda dengan yg di produk pianika original yg spare part selang ini lebih lembek mouth piece nya juga ada pecah di bagian pinggir,4
ga mungkin barang baru jijik liatnya ada kaya kotoran cair dan ini pun baru keluar dari bungkusan buang,0
selangnya longar untuk pianika yamaha original jadinya gak bisa dipake,4
tipis bgt,4
tipis banget bahan parasutnya dan tidak ada keterangan penjelasan tebal atau tipisnya mungkin seller perlu perjelas,1
barang lama sampai tidak sesuai dengan timeline,1
packingnya jelek barang sampai sudah rusak,0
kalo udah bayar dicuekin sama penjualnya chat januari di respon order januari jam siang dengan kurir grab same day barang sampai januari jam sore kalo ujung ujungnya gak sampai tujuan di hari yg sama ngapain bayar ongkir mahal pakai grab,0
aftersalesnya parah penjual ga baca chat dan ga bales lg janji tinggal janji,1
saya sangat kecewa dengan attitude dan respon penjual di awal confirm standbook warna putih tetapi saat kedatangan warna hitam saat di tanyakan slow response sangat berbeda sekali saat sebelum pembelian yaitu bisa fast response dan tidak ada bahasa maaf sama sekali hati hati beli di toko ini sakit hati dengan attitude dan tidak beretika sama sekali ga rekomendasi,4
busa gak rata motongnya ada busa yg telurnya kempes,4
barang yg saya terima dari hanya kondisi masih bagus dan layak pakai,1
ada busa yg telurnya kempes,1
ukurannya gak sesuai deskripsi gk ada cm dan juga gk m parah sih beli produk berbesa tapi gk rata semua potongannya,1
gak bisa untuk semua merek keyboard,1
produk yg dikirim berbeda dgn foto yg tertera,1
penjual tidak komunikatif,1
respon lambat,1
secara barang tidak ada masalah saya bicara tentang respon penjual yang sangat lambat saya sampai mengajukan pembatalan secara tiba di respon saran saya tolong responsif dalam penjualan online ini banyak yang jual sustain keyboard jadi menurut saya jgn menyepelekan karena toko anda jual sudah banyak customer butuh kejelasan saat membeli barangnya dalam hal ini sya sudah bertanya lebih dari x sehari mengenai pengirimannya saya kecewa dan kapok belanja disini,1
barang rusak setelah seminggu respon penjual buruk katanya garansi chat saja tidak dibalas garansi bohong pikir lg deh klo mau beli disini,1
speaker dan mic nya ga bunyi,1
ga kerekam suaranya,1
udah di hubungkan ama hp n tablet tetep gak bisa,1
memang sih murah barangnya tp boleh lah ya komplain btw ini sy yg ga bisa make nya apa barangnya yg rusak ya udh pake splitter jg ga fungsi,1
jelek banget mic nya gak nyala kabel cuman cm akhirnya cuma dipake bando nya doang dan mic pake lavalier yang ada,0
mic ga berfungsi,1
mic tdk berfungsi dgn baik rusak gak bunyi,1
kirim barang tanpa diperiksa lg tidak bisa di pungsikan colokan kabel cas ggk di bisa masukkan kelubang utk cas nya jd ggk bisa ngecas,1
kualitas kurang bagus,4
kurang bagus,4
ga berfungsi dengan baik,4
jelas udah pilih varian biru dan di catatan juga ditulis warna biru eeehh kok ya tanpa konfirmasi dikirim warna putih ya sudah lah males komplen,0
mic nya gak respon,1
barang ga ada yg bisa di pake,1
bahannya jelek baru pake sehari sdh rusak,1
tidak ada pengaruh besar kecil suara,1
suaranya tetep ae kecil,1
lama pengirimannya,1
gak bisa dipake bunyi kemeresek,1
kualitas ok respond penjual cepat sekali,2
mantap rekomendasi dah thank s,3
baik,2
sesuai harga,2
micnya bagus sayang mini tripodnya ringkih banget punya saya sudah patah btw saya beli mau coba saya gunakan mics dlm pc di mac os micnya terdetect hanya jadi device saja karena product id yg sama walau sudah di colok nya semoga ada update firmware terkait ini krn di beberapa usb mic lain devicenya otomatis terdetect walau dipasang usb mic secara bersamaan,2
barang yang dipesan sesuai datang dengan selamat,2
fiturnya cukup bagus sesuai harga,2
suaranya bagus jernih tapi buat discord kayaknya kurang deh untuk rekam audio padahal bagus worth the price,2
barang bagus sesuai harga pengiriman cepat pesen malem pas paginya sampe,2
bagus kokoh sellernya ramah beut eyyy puas deh bakal repurchase lagi,3
barang sesuai deskripsi,2
nyampenya cepet kualitas seusai,2
barang sdh diterima dlm kondisi baik packing bagus rapi pengiriman cepat mksh,2
barang lumayan bagus respon penjual cepat,2
bagus sesuai,2
mantap meskipun bahannya bukan metal tapi cukup kuat udah dicoba sampe fret pun suaranya ga sember perlu diingat ini capo gitar akustik ya bukan klasik jadi bentuknya karetnya agak melengkung menyesuaikan bentuk fret akustik bukan datar kyk gitar klasik,2
barang sudah sampai,2
pelayanan memuaskan dan barang sesuai,2
barangnya sampai dgn selamat bonus pic pengirimannya aman capo plastik motif kayu bantalannya karet semoga awet,2
dari segi estetik bagus banget tapi cengkramannya kurang jadi kalo di pake kadang suaranya geter meskipun bisa dipake dengan harga segitu sangat worth it apalagi designnya yang elegant,2
terima kasih telah menjual seruling yamaha ori dan barang cepat tiba dalam keadaan baik,2
bagus produknya fast delivery thank you seller,2
respon cepat kiriman cepat barang sesuai recommended seller,3
barangggggg okkkkk,2
pesanan sudah diterima bagus dan sesuai thxxxxxxxxxxxxxxxxxxxxxxxxx,2
pengiriman cepat datang sesuai pesanan dan dibungkus dengan rapi terima kasih y barang sdh diterima dgn baik,2
bahannya bagus seler ramah,2
barang berfungsi dgn baik pengiriman super cepat,2
trima kasih respon cepat barang sampai dgn selamat,2
barang berfungsi baik semoga awet,2
sesuai pesanan tidak ada yg rusak,2
pengiriman barang cepat dan kualitas mantap sesuai dengan harga,2
bagus dan rapi pengiriman juga cepat,2
respon baik mutu lumayan hrg terjangkau,2
rapi dan pas banget,2
bahannya sama persis kayak sarung motor pengiriman cepat ya lumayan lah untuk harga segini,2
sesuai pesanan kualitas barang sesuai dengan harga terima kasih,2
pas dan simpel,2
sesuai deskripsi packing positive,2
ini pembelian ke tidak mengecewakan belum di unboxing makasih banget bang next order lagi,3
ya cukup puas makasih,2
aman sampai tujuan dan cepat tinggal buka packingan blum sy cek mdh an tidak ada yg sobek trims bos next order lagi,3
bagus sekali pengiriman cepat,2
barang sdh tiba dengan selamat trimakasih,2
besi tebal sesuai deskripsi foto,2
pengiriman cepat kualitas sangat bagus gak ada yg cacat packingan sangat kuat dan rapih kokoh banget gak nyangka gede banget tks sukses selalu,2
mantap bagus dan teba,2
barangnya mulus,2
barang udah nyampe makasih broo,2
barang ok pengiriman cepat recommended seller,3
joystick berfungsi dengan baik plug and play build quality kokoh terdeteksi dengan baik di steam,2
all positive overall feelnya enak dulu sempet punya aga nyesel juga dulu sempet jual dri build quality beda lah sama controller dng harga yg sama better banget feel kerasa kokohnya buat housingnya,2
garansi resmi packing bagus harganya bersaing kelengkapan sesuai,2
bintang karena packing ga pake bubble wrap walaupun sampai dengan selamat tanpa ccd penjual fast respon proses barang sesuai dan terdeteksi sebagai xbox controller colok langsung pakai tanpa perlu config,2
cepat sekali pengirimannya seller ramah kualitas barangnya mulus recommended,3
stik berfungsi normal sudah coba connect ke pc windows maupun macos bigsur semua aman plug n play di steam dan apple arcade packaging rapih seller fast response,2
barang original beli yg asia dpt reg asia jpn overall lancar udh seminggu pakai normal barang bener mulus dan ori bagus smoga awet terus tingkatkan pelayanan nya gan,2
penjual sangat fast respon dan kualitas barang sangat bagus sesuai dengan spesifikasi tanpa ada cacat,2
bertanya apapun selalu di jawab dengan lengkap dan sabar barang cepat sampai packing rapih terima kasih untuk admin nya,2
harganya bersaing kelengkapan sesuai plus bonus cantik diproses kurang dr jam lightning fast sudah dites dan berfungsi normal thank you seller,2
sellernya responsif banget semua pertanyaaan dijawab pengiriman sameday nyampenya juga sameday mantep rekomen deh ni tokonya,2
keren banget adminnya dibantuin dari awal sampai akhir hehe fast respon juga ini gamenya bisa semua yaa,2
garansi resmi kelengkapan sesuai garansi internasional harganya bersaing,2
brgnya cpt sampai packing maxi trims utk seller toko recommend,3
puas pengiriman cepat barang datang tanpa cacat pengemasan bagus trmksh,2
packingnya rapi dan aman pakai bubblewrap kualitasnya bagus udah dicoba dan berfungsi semua gak ada kendala tombolnya empuk dan tidak keras top markotop lah,3
